n	k	truth	candidate	T	N	depth	polarity	gates	cubes
4	1	488	42653	16	20	1	0	3	15:14,10:10
4	1	488	42677	16	20	1	1	3	15:15,10:10
4	1	488	42746	16	20	2	0	2,24	15:15,3:3
4	1	488	42764	16	20	2	0	3,8	15:15,10:10
4	1	488	42767	16	20	2	0	3,16	15:15,10:10
4	1	488	42770	16	20	2	0	3,24	15:15,10:10
4	1	488	42711	16	22	1	4	24	15:11,3:3
4	1	4cc	43270	16	24	0	8		15:2,10:10
4	1	4cc	43271	16	24	0	9		15:3,10:10
4	1	4cc	43274	16	24	0	12		15:6,10:10
4	1	4cc	43275	16	24	0	13		15:7,10:10
4	1	4cc	43283	16	24	1	0	11	15:2,10:10
4	1	4cc	43307	16	24	1	1	11	15:3,10:10
4	1	4cc	43333	16	24	1	4	11	15:6,10:10
4	1	4cc	43357	16	24	1	5	11	15:7,10:10
4	1	600	43664	8	12	1	0	1	14:10
4	1	600	43667	8	12	1	0	8	13:9
4	1	600	43692	8	12	1	4	1	14:14
4	1	600	43695	8	12	1	4	8	13:13
4	1	600	43728	8	12	2	0	1,10	14:14
4	1	600	43735	8	12	2	0	1,26	14:14
4	1	600	43759	8	12	2	0	8,2	13:13
4	1	600	43769	8	12	2	0	8,26	13:13
4	1	648	44318	6	14	4	8	10,2,19,529	10:10
4	1	648	44599	6	14	5	0	10,665,8,11,2	12:12
4	1	648	44604	6	14	5	0	10,665,8,11,16	9:9
4	1	648	44631	6	14	5	0	10,665,8,25,2	6:6
4	1	648	44636	6	14	5	0	10,665,8,25,16	3:3
4	1	648	44691	6	14	5	0	10,665,10,11,2	12:12
4	1	648	44696	6	14	5	0	10,665,10,11,16	9:9
4	1	648	44723	6	14	5	0	10,665,10,25,2	6:6
4	1	64e	46150	10	16	3	8	2,600,3	10:10,5:5
4	1	64e	46152	10	16	3	8	2,600,10	10:10,5:5
4	1	64e	46288	10	18	4	4	11,8,16,602	10:10,5:5
4	1	64e	46356	10	18	4	4	16,2,538,19	6:6,9:9
4	1	64e	46395	10	18	4	4	16,3,538,1	6:6,9:9
4	1	64e	46447	10	18	4	4	16,11,538,1	6:6,9:9
4	1	64e	46646	10	18	4	8	2,17,8,664	12:12,3:3
4	1	64e	46670	10	18	4	8	2,17,10,664	12:12,3:3
4	1	800	47636	12	14	0	0		15:11
4	1	800	47639	12	14	0	4		15:15
4	1	800	47645	12	14	1	0	2	15:15
4	1	800	47648	12	14	1	0	10	15:15
4	1	800	47655	12	14	1	0	26	15:15
4	1	800	47650	12	16	1	0	16	15:11
4	1	800	47651	12	16	1	0	17	15:11
4	1	800	47652	12	16	1	0	19	15:11
4	1	87b	48292	15	23	4	8	8,24,16,523	15:15,8:8
4	1	87b	48458	15	23	4	8	10,26,16,523	15:15,8:8
4	1	87b	48024	15	24	4	0	8,24,16,523	15:7,0:0,8:8
4	1	87b	48096	15	24	4	0	10,26,16,523	15:7,0:0,8:8
4	1	87b	48219	15	25	4	8	2,10,26,595	15:14,8:8
4	1	87b	48340	15	25	4	8	8,26,16,523	15:11,8:8
4	1	87b	48410	15	25	4	8	10,24,16,523	15:11,8:8
4	1	87b	48539	15	25	4	8	24,16,523,11	15:14,8:8
4	1	888	49579	16	16	0	0		15:15,3:3
4	1	888	49582	16	20	0	4		15:11,3:3
4	1	888	49585	16	20	0	8		15:7,3:3
4	1	888	49590	16	20	1	0	2	15:11,3:3
4	1	888	49591	16	20	1	0	3	15:7,3:3
4	1	888	49593	16	20	1	0	10	15:11,3:3
4	1	888	49594	16	20	1	0	11	15:7,3:3
4	1	888	49597	16	20	1	0	19	15:7,3:3
4	1	8a2	49924	6	10	2	8	2,595	9:9
4	1	8a2	49952	6	10	2	8	10,595	9:9
4	1	8a2	49976	6	10	2	8	11,595	9:9
4	1	8a2	50012	6	10	2	8	595,11	9:9
4	1	8a2	50173	6	10	3	0	595,11,3	9:9
4	1	8a2	50063	6	12	2	10	2,595	9:9
4	1	8a2	50089	6	12	2	10	10,595	9:9
4	1	8a2	50113	6	12	2	10	11,595	9:9
4	1	8c4	50819	6	10	2	8	2,531	10:10
4	1	8c4	50843	6	10	2	8	3,531	10:10
4	1	8c4	50869	6	10	2	8	10,531	10:10
4	1	8c4	50900	6	10	2	8	531,3	10:10
4	1	8c4	51017	6	10	3	0	2,531,11	10:10
4	1	8c4	51064	6	10	3	0	3,531,11	10:10
4	1	8c4	51112	6	10	3	0	10,531,11	10:10
4	1	8c4	50954	6	12	2	9	2,531	10:10
4	1	a40	51804	16	22	2	0	16,19	15:13,9:9
4	1	a40	51828	16	22	2	0	19,16	15:13,9:9
4	1	a40	51898	16	22	2	2	16,19	15:15,9:9
4	1	a40	51922	16	22	2	2	19,16	15:15,9:9
4	1	a40	52024	16	22	3	0	16,1,19	15:15,9:9
4	1	a40	52066	16	22	3	0	16,17,19	15:15,9:9
4	1	a40	52082	16	22	3	0	16,19,1	15:15,9:9
4	1	a40	52089	16	22	3	0	16,19,17	15:15,9:9
4	1	c78	52889	10	18	4	8	11,16,522,10	12:12,3:3
4	1	c78	52973	10	18	4	8	26,2,592,2	12:12,3:3
4	1	c78	53000	10	18	4	8	26,2,664,2	12:12,3:3
4	1	c78	53137	10	20	4	9	11,16,522,24	12:12,3:3
4	1	c78	53240	10	20	4	10	2,8,25,664	12:12,3:3
4	1	c78	53292	10	20	4	10	2,24,25,664	12:12,3:3
4	1	c78	53340	10	20	4	10	2,26,25,664	12:12,3:3
4	1	c78	53433	10	20	4	10	26,2,592,25	12:12,3:3
4	1	f80	54473	16	20	1	0	26	15:7,12:12
4	1	f80	54576	16	22	2	0	19,26	15:11,12:12
4	1	f80	54600	16	22	2	0	24,26	15:7,12:12
4	1	f80	54624	16	22	2	0	25,26	15:7,12:12
4	1	f80	54646	16	22	2	0	26,24	15:7,12:12
4	1	f80	54647	16	22	2	0	26,25	15:7,12:12
4	1	f80	54497	16	24	1	1	26	15:6,12:12
4	1	f80	54521	16	24	1	2	26	15:5,12:12
4	1	ff8	55146	13	19	1	0	19	15:3,8:8
4	1	ff8	55149	13	19	1	0	26	15:3,4:4
4	1	ff8	55174	13	19	1	4	19	15:7,8:8
4	1	ff8	55203	13	19	1	8	26	15:11,4:4
4	1	ff8	55269	13	19	2	0	19,2	15:7,8:8
4	1	ff8	55272	13	19	2	0	19,10	15:7,8:8
4	1	ff8	55306	13	19	2	0	26,3	15:11,4:4
4	1	ff8	55309	13	19	2	0	26,11	15:11,4:4
4	1	1248	55795	4	8	2	0	2,11	12:12
4	1	1248	55800	4	8	2	0	2,25	6:6
4	1	1248	55827	4	8	2	0	11,2	12:12
4	1	1248	55832	4	8	2	0	11,16	9:9
4	1	1248	55855	4	8	2	0	16,11	9:9
4	1	1248	55860	4	8	2	0	16,25	3:3
4	1	1248	55887	4	8	2	0	25,2	6:6
4	1	1248	55892	4	8	2	0	25,16	3:3
4	1	1400	56528	8	12	1	0	10	13:12
4	1	1400	56531	8	12	1	0	17	11:10
4	1	1400	56552	8	12	1	1	10	13:13
4	1	1400	56555	8	12	1	1	17	11:11
4	1	1400	56610	8	12	2	0	10,16	13:13
4	1	1400	56613	8	12	2	0	10,24	13:13
4	1	1400	56641	8	12	2	0	17,8	11:11
4	1	1400	56647	8	12	2	0	17,24	11:11
4	1	1460	57200	6	14	4	1	24,16,538,8	5:5
4	1	1460	57227	6	14	4	1	24,16,602,8	5:5
4	1	1460	57359	6	14	4	2	24,16,538,1	6:6
4	1	1460	57386	6	14	4	2	24,16,602,1	6:6
4	1	1460	57568	6	16	4	3	24,16,538,1	6:6
4	1	1460	57571	6	16	4	3	24,16,538,8	5:5
4	1	1460	57598	6	16	4	3	24,16,602,1	6:6
4	1	1460	57601	6	16	4	3	24,16,602,8	5:5
4	1	15ca	58746	15	19	3	0	1,24,592	15:15,1:1
4	1	15ca	58785	15	19	3	0	1,592,24	15:15,1:1
4	1	15ca	58802	15	19	3	0	1,595,3	15:15,8:8
4	1	15ca	58778	15	21	3	0	1,592,3	15:14,8:8
4	1	15ca	58809	15	21	3	0	1,595,24	15:7,1:1
4	1	15ca	58860	15	21	3	0	3,8,531	15:13,8:8
4	1	15ca	59041	15	21	3	1	1,592,3	15:15,8:8
4	1	15ca	59118	15	21	3	2	3,8,531	15:15,8:8
4	1	16c7	60066	5	16	7	0	11,26,24,531,24,11,538	0:0,4:4
4	1	16c7	60139	5	16	7	0	11,26,24,595,24,11,538	0:0,4:4
4	1	16c7	60968	5	17	7	4	11,26,24,531,24,11,538	4:4
4	1	16c7	61041	5	17	7	4	11,26,24,595,24,11,538	4:4
4	1	16c7	60366	5	18	7	1	11,26,24,531,24,11,538	0:0,4:4
4	1	16c7	60439	5	18	7	1	11,26,24,595,24,11,538	0:0,4:4
4	1	16c7	60666	5	18	7	2	11,26,24,531,24,11,538	0:0,4:4
4	1	16c7	60739	5	18	7	2	11,26,24,595,24,11,538	0:0,4:4
4	1	1c00	62666	16	18	1	0	17	15:15,10:10
4	1	1c00	62663	16	20	1	0	10	15:13,12:12
4	1	1c00	62711	16	20	1	2	10	15:15,12:12
4	1	1c00	62760	16	20	2	0	8,17	15:15,10:10
4	1	1c00	62777	16	20	2	0	10,1	15:15,12:12
4	1	1c00	62784	16	20	2	0	10,17	15:15,12:12
4	1	1c00	62787	16	20	2	0	10,25	15:15,12:12
4	1	1c00	62690	16	22	1	1	17	15:14,10:10
4	1	2000	63274	12	14	0	0		15:13
4	1	2000	63276	12	14	0	2		15:15
4	1	2000	63282	12	14	1	0	1	15:15
4	1	2000	63289	12	14	1	0	17	15:15
4	1	2000	63292	12	14	1	0	25	15:15
4	1	2000	63285	12	16	1	0	8	15:13
4	1	2000	63286	12	16	1	0	10	15:13
4	1	2000	63287	12	16	1	0	11	15:13
4	1	20ca	63646	18	24	2	4	595,26	15:14,5:5
4	1	20ca	63750	18	24	2	8	19,595	15:14,9:9
4	1	20ca	63793	18	24	2	8	595,19	15:14,9:9
4	1	20ca	63683	18	26	2	8	1,592	15:6,9:9
4	1	20ca	63684	18	26	2	8	1,595	15:6,9:9
4	1	20ca	63726	18	26	2	8	17,595	15:12,9:9
4	1	20ca	63853	18	26	2	10	17,595	15:14,9:9
4	1	20ca	63933	18	26	3	4	595,1,26	15:14,5:5
4	1	211b	64562	10	20	4	10	25,1,10,600	10:10,5:5
4	1	211b	64705	10	22	5	10	1,10,26,24,600	10:10,5:5
4	1	211b	64729	10	22	5	10	1,10,26,25,600	10:10,5:5
4	1	211b	64821	10	22	5	10	1,11,26,24,600	10:10,5:5
4	1	211b	64845	10	22	5	10	1,11,26,25,600	10:10,5:5
4	1	211b	65063	10	22	5	10	25,1,10,600,11	10:10,5:5
4	1	211b	65068	10	22	5	10	25,1,10,600,25	10:10,5:5
4	1	211b	65376	10	24	6	6	17,1,25,25,592,11	6:6,9:9
4	1	2222	66454	4	6	0	2		3:3
4	1	2222	66463	4	6	1	0	1	3:3
4	1	2222	66457	4	8	0	6		3:3
4	1	2222	66460	4	8	0	10		3:3
4	1	2222	66489	4	8	1	2	2	3:3
4	1	2222	66490	4	8	1	2	3	3:3
4	1	2222	66491	4	8	1	2	8	3:3
4	1	2222	66492	4	8	1	2	10	3:3
4	1	22aa	66789	9	9	0	0		11:11,1:1
4	1	22aa	66793	9	11	0	4		11:11,1:1
4	1	22aa	66801	9	11	1	0	2	11:11,1:1
4	1	22aa	66804	9	11	1	0	10	11:11,1:1
4	1	22aa	66811	9	11	1	0	26	11:11,1:1
4	1	22aa	66791	9	13	0	2		11:9,1:1
4	1	22aa	66796	9	13	0	8		11:3,1:1
4	1	22aa	66800	9	13	1	0	1	11:9,1:1
4	1	2666	67081	13	15	1	0	8	15:15,1:1
4	1	2666	67078	13	17	1	0	1	15:14,2:2
4	1	2666	67102	13	17	1	1	1	15:15,2:2
4	1	2666	67138	13	17	2	0	1,8	15:15,2:2
4	1	2666	67141	13	17	2	0	1,16	15:15,2:2
4	1	2666	67144	13	17	2	0	1,24	15:15,2:2
4	1	2666	67162	13	17	2	0	2,8	15:15,1:1
4	1	2666	67186	13	17	2	0	3,8	15:15,1:1
4	1	269e	67957	5	15	7	0	24,26,16,523,664,1,11	8:8
4	1	269e	67962	5	15	7	0	24,26,16,523,664,1,25	2:2
4	1	269e	67977	5	15	7	0	24,26,16,523,664,3,25	2:2
4	1	269e	67999	5	15	7	0	24,26,16,523,665,1,25	2:2
4	1	269e	68133	5	15	7	0	24,26,17,523,664,1,11	8:8
4	1	269e	68138	5	15	7	0	24,26,17,523,664,1,25	2:2
4	1	269e	68159	5	15	7	0	24,26,17,523,664,3,11	8:8
4	1	269e	68164	5	15	7	0	24,26,17,523,664,3,25	2:2
4	1	26ec	70488	5	9	4	0	3,1,592,537	2:2
4	1	26ec	70585	5	11	4	1	3,1,592,537	2:2
4	1	26ec	70680	5	11	4	4	3,1,592,537	2:2
4	1	26ec	70775	5	11	4	8	3,1,592,537	2:2
4	1	26ec	70953	5	11	5	0	3,1,592,2,537	2:2
4	1	26ec	70981	5	11	5	0	3,1,592,10,537	2:2
4	1	26ec	71017	5	11	5	0	3,1,592,26,537	2:2
4	1	26ec	71034	5	11	5	0	3,1,592,537,2	2:2
4	1	3400	72221	16	18	1	0	10	15:15,12:12
4	1	3400	72224	16	20	1	0	17	15:11,10:10
4	1	3400	72275	16	20	1	4	17	15:15,10:10
4	1	3400	72347	16	20	2	0	16,10	15:15,12:12
4	1	3400	72368	16	20	2	0	17,2	15:15,10:10
4	1	3400	72371	16	20	2	0	17,10	15:15,10:10
4	1	3400	72378	16	20	2	0	17,26	15:15,10:10
4	1	3400	72245	16	22	1	1	10	15:14,12:12
4	1	37ff	72832	16	21	0	0		15:10,10:10,0:0
4	1	37ff	72833	16	21	0	1		15:11,10:10,0:0
4	1	37ff	72836	16	21	0	4		15:14,10:10,0:0
4	1	37ff	72837	16	21	0	5		15:15,10:10,0:0
4	1	37ff	72847	16	21	1	0	8	15:11,10:10,0:0
4	1	37ff	72848	16	21	1	0	10	15:14,10:10,0:0
4	1	37ff	72853	16	21	1	0	24	15:11,10:10,0:0
4	1	37ff	72855	16	21	1	0	26	15:14,10:10,0:0
4	1	3800	73130	16	20	1	0	10	15:14,12:12
4	1	3800	73154	16	20	1	1	10	15:15,12:12
4	1	3800	73202	16	20	2	0	8,10	15:15,12:12
4	1	3800	73225	16	20	2	0	10,8	15:15,12:12
4	1	3800	73228	16	20	2	0	10,16	15:15,12:12
4	1	3800	73231	16	20	2	0	10,24	15:15,12:12
4	1	3800	73289	16	20	2	0	24,10	15:15,12:12
4	1	3800	73133	16	22	1	0	17	15:10,10:10
4	1	4000	73775	12	14	0	0		15:14
4	1	4000	73776	12	14	0	1		15:15
4	1	4000	73786	12	14	1	0	8	15:15
4	1	4000	73789	12	14	1	0	16	15:15
4	1	4000	73792	12	14	1	0	24	15:15
4	1	4000	73783	12	16	1	0	1	15:14
4	1	4000	73784	12	16	1	0	2	15:14
4	1	4000	73785	12	16	1	0	3	15:14
4	1	4084	74159	16	22	2	1	26,16	15:15,3:3
4	1	4084	74226	16	22	2	4	26,2	15:15,6:6
4	1	4084	74302	16	22	3	0	8,24,2	15:15,6:6
4	1	4084	74333	16	22	3	0	8,26,16	15:15,3:3
4	1	4084	74399	16	22	3	0	10,24,16	15:15,3:3
4	1	4084	74420	16	22	3	0	10,26,2	15:15,6:6
4	1	4084	74134	16	24	2	1	24,16	15:11,3:3
4	1	4084	74201	16	24	2	4	24,2	15:14,6:6
4	1	4800	75207	8	10	1	0	2	14:14
4	1	4800	75212	8	10	1	0	16	11:11
4	1	4800	75231	8	12	1	1	2	14:14
4	1	4800	75263	8	12	1	4	16	11:11
4	1	4800	75295	8	12	2	0	2,8	14:14
4	1	4800	75298	8	12	2	0	2,16	14:14
4	1	4800	75301	8	12	2	0	2,24	14:14
4	1	4800	75333	8	12	2	0	16,2	11:11
4	1	4c00	75798	16	16	0	0		15:15,10:10
4	1	4c00	75799	16	20	0	1		15:14,10:10
4	1	4c00	75802	16	20	0	4		15:11,10:10
4	1	4c00	75809	16	20	1	0	2	15:11,10:10
4	1	4c00	75811	16	20	1	0	8	15:14,10:10
4	1	4c00	75812	16	20	1	0	10	15:11,10:10
4	1	4c00	75814	16	20	1	0	16	15:14,10:10
4	1	4c00	75817	16	20	1	0	24	15:14,10:10
4	1	4d27	76195	5	10	4	0	592,17,11,538	0:0,4:4
4	1	4d27	76220	5	10	4	0	592,19,11,538	0:0,4:4
4	1	4d27	76267	5	10	4	0	600,17,11,538	0:0,4:4
4	1	4d27	76314	5	10	4	0	600,19,11,538	0:0,4:4
4	1	4d27	76385	5	10	4	0	664,17,11,538	0:0,4:4
4	1	4d27	76410	5	10	4	0	664,19,11,538	0:0,4:4
4	1	4d27	76501	5	11	4	4	592,17,11,538	4:4
4	1	4d27	76548	5	11	4	4	592,19,11,538	4:4
4	1	5c00	77689	6	10	3	0	8,16,529	10:10
4	1	5c00	77713	6	10	3	0	8,17,529	10:10
4	1	5c00	77738	6	10	3	0	8,24,529	10:10
4	1	5c00	77852	6	12	3	1	8,16,529	10:10
4	1	5c00	77876	6	12	3	1	8,17,529	10:10
4	1	5c00	77901	6	12	3	1	8,24,529	10:10
4	1	5c00	78015	6	12	3	2	25,8,529	10:10
4	1	5c00	78085	6	12	3	4	8,16,529	10:10
4	1	6000	78880	8	10	1	0	1	14:14
4	1	6000	78883	8	10	1	0	8	13:13
4	1	6000	78904	8	12	1	1	1	14:14
4	1	6000	78931	8	12	1	2	8	13:13
4	1	6000	78965	8	12	2	0	1,8	14:14
4	1	6000	78968	8	12	2	0	1,16	14:14
4	1	6000	78971	8	12	2	0	1,24	14:14
4	1	6000	78994	8	12	2	0	8,1	13:13
4	1	60ad	79525	17	25	3	4	2,531,602	15:12,4:4
4	1	60ad	79600	17	25	3	5	2,531,602	15:13,4:4
4	1	60ad	79672	17	25	3	6	2,531,602	15:14,4:4
4	1	60ad	79742	17	25	3	7	2,531,602	15:15,4:4
4	1	60ad	79895	17	25	4	4	2,531,24,602	15:13,4:4
4	1	60ad	79940	17	25	4	4	2,531,602,24	15:13,4:4
4	1	60ad	79941	17	25	4	4	2,531,602,25	15:14,4:4
4	1	60ad	80165	17	25	4	5	2,531,602,25	15:15,4:4
4	1	6300	80933	6	10	2	2	16,529	10:10
4	1	6300	80957	6	10	2	2	17,529	10:10
4	1	6300	80983	6	10	2	2	24,529	10:10
4	1	6300	81008	6	10	2	2	529,17	10:10
4	1	6300	81065	6	10	2	4	529,10	12:12
4	1	6300	81135	6	10	3	0	16,529,25	10:10
4	1	6300	81182	6	10	3	0	17,529,25	10:10
4	1	6300	81230	6	10	3	0	24,529,25	10:10
4	1	6369	82252	7	12	5	0	592,537,8,592,2	0:0,4:4
4	1	6369	82257	7	12	5	0	592,537,8,592,16	0:0,1:1
4	1	6369	82410	7	12	5	0	592,537,592,8,2	0:0,4:4
4	1	6369	82415	7	12	5	0	592,537,592,8,16	0:0,1:1
4	1	6369	82434	7	12	5	0	592,537,592,10,2	0:0,4:4
4	1	6369	82439	7	12	5	0	592,537,592,10,16	0:0,1:1
4	1	6369	82461	7	12	5	0	592,537,592,16,1	0:0,2:2
4	1	6369	82464	7	12	5	0	592,537,592,16,8	0:0,1:1
4	1	7000	83807	16	16	0	0		15:15,12:12
4	1	7000	83808	16	20	0	1		15:14,12:12
4	1	7000	83809	16	20	0	2		15:13,12:12
4	1	7000	83817	16	20	1	0	1	15:13,12:12
4	1	7000	83820	16	20	1	0	8	15:14,12:12
4	1	7000	83823	16	20	1	0	16	15:14,12:12
4	1	7000	83824	16	20	1	0	17	15:13,12:12
4	1	7000	83826	16	20	1	0	24	15:14,12:12
4	1	7c00	84120	16	22	1	0	10	15:10,12:12
4	1	7c00	84123	16	22	1	0	17	15:12,10:10
4	1	7c00	84144	16	22	1	1	10	15:11,12:12
4	1	7c00	84147	16	22	1	1	17	15:13,10:10
4	1	7c00	84192	16	22	2	0	8,10	15:11,12:12
4	1	7c00	84195	16	22	2	0	8,17	15:13,10:10
4	1	7c00	84215	16	22	2	0	10,8	15:11,12:12
4	1	7c00	84221	16	22	2	0	10,24	15:11,12:12
4	1	d911	84740	15	23	3	1	3,8,600	15:11,1:1
4	1	d911	84820	15	23	3	5	3,8,600	15:15,1:1
4	1	d911	84929	15	23	4	1	3,8,2,600	15:15,1:1
4	1	d911	84959	15	23	4	1	3,8,10,600	15:15,1:1
4	1	d911	85001	15	23	4	1	3,8,26,600	15:15,1:1
4	1	d911	85033	15	23	4	1	3,8,600,10	15:15,1:1
4	1	d911	85040	15	23	4	1	3,8,600,26	15:15,1:1
4	1	d911	85085	15	23	4	1	3,10,8,600	15:15,1:1
4	1	fb33	86155	16	25	0	8		15:2,10:10,0:0
4	1	fb33	86156	16	25	0	9		15:3,10:10,0:0
4	1	fb33	86159	16	25	0	12		15:6,10:10,0:0
4	1	fb33	86160	16	25	0	13		15:7,10:10,0:0
4	1	fb33	86168	16	25	1	0	11	15:2,10:10,0:0
4	1	fb33	86192	16	25	1	1	11	15:3,10:10,0:0
4	1	fb33	86218	16	25	1	4	11	15:6,10:10,0:0
4	1	fb33	86242	16	25	1	5	11	15:7,10:10,0:0
4	1	ffec	86551	16	21	0	10		15:15,10:10,0:0
4	1	ffec	86570	16	23	1	10	8	15:15,10:10,0:0
4	1	ffec	86571	16	23	1	10	10	15:15,10:10,0:0
4	1	ffec	86572	16	23	1	10	11	15:15,10:10,0:0
4	1	ffec	86576	16	23	1	10	24	15:15,10:10,0:0
4	1	ffec	86577	16	23	1	10	25	15:15,10:10,0:0
4	1	ffec	86578	16	23	1	10	26	15:15,10:10,0:0
4	1	ffec	86552	16	25	0	11		15:14,10:10,0:0
4	2	125a	86877	16	18	1	0	2	14:14,4:4
4	2	125a	86882	16	18	1	0	16	11:11,1:1
4	2	125a	86901	16	20	1	1	2	14:14,4:4
4	2	125a	86933	16	20	1	4	16	11:11,1:1
4	2	125a	86965	16	20	2	0	2,8	14:14,4:4
4	2	125a	86968	16	20	2	0	2,16	14:14,4:4
4	2	125a	86971	16	20	2	0	2,24	14:14,4:4
4	2	125a	87003	16	20	2	0	16,2	11:11,1:1
4	2	7c00	87474	24	30	1	0	10	15:10,12:12
4	2	7c00	87477	24	30	1	0	17	15:12,10:10
4	2	7c00	87498	24	30	1	1	10	15:11,12:12
4	2	7c00	87501	24	30	1	1	17	15:13,10:10
4	2	7c00	87546	24	30	2	0	8,10	15:11,12:12
4	2	7c00	87549	24	30	2	0	8,17	15:13,10:10
4	2	7c00	87569	24	30	2	0	10,8	15:11,12:12
4	2	7c00	87575	24	30	2	0	10,24	15:11,12:12
4	4	7c00	88068	40	46	1	0	10	15:10,12:12
4	4	7c00	88071	40	46	1	0	17	15:12,10:10
4	4	7c00	88092	40	46	1	1	10	15:11,12:12
4	4	7c00	88095	40	46	1	1	17	15:13,10:10
4	4	7c00	88140	40	46	2	0	8,10	15:11,12:12
4	4	7c00	88143	40	46	2	0	8,17	15:13,10:10
4	4	7c00	88163	40	46	2	0	10,8	15:11,12:12
4	4	7c00	88169	40	46	2	0	10,24	15:11,12:12
4	5	0	88656	0	0	0	0		
4	5	0	88657	0	2	0	1		
4	5	0	88658	0	2	0	2		
4	5	0	88660	0	2	0	4		
4	5	0	88663	0	2	0	8		
4	5	0	88667	0	2	1	0	1	
4	5	0	88668	0	2	1	0	2	
4	5	0	88669	0	2	1	0	3	
4	5	3f8	88974	46	52	3	0	11,595,26	15:14,4:4
4	5	3f8	89033	46	52	3	0	595,11,26	15:14,4:4
4	5	3f8	89112	46	52	3	1	11,595,26	15:15,4:4
4	5	3f8	89171	46	52	3	1	595,11,26	15:15,4:4
4	5	3f8	89274	46	52	4	0	8,11,595,26	15:15,4:4
4	5	3f8	89333	46	52	4	0	8,595,11,26	15:15,4:4
4	5	3f8	89409	46	52	4	0	11,8,595,26	15:15,4:4
4	5	3f8	89461	46	52	4	0	11,24,595,26	15:15,4:4
4	5	407	90368	22	28	2	0	24,523	12:0
4	5	407	90510	22	28	2	4	24,523	12:4
4	5	407	90652	22	28	2	8	24,523	12:8
4	5	407	90701	22	28	2	12	24,523	12:12
4	5	407	90415	22	30	2	1	24,523	12:0
4	5	407	90462	22	30	2	2	24,523	12:0
4	5	407	90557	22	30	2	5	24,523	12:4
4	5	407	90604	22	30	2	6	24,523	12:4
4	5	87b	91618	46	54	4	8	8,24,16,523	15:15,8:8
4	5	87b	91784	46	54	4	8	10,26,16,523	15:15,8:8
4	5	87b	91350	46	56	4	0	8,24,16,523	15:7,8:0
4	5	87b	91422	46	56	4	0	10,26,16,523	15:7,8:0
4	5	87b	91545	46	56	4	8	2,10,26,595	15:14,8:8
4	5	87b	91666	46	56	4	8	8,26,16,523	15:11,8:8
4	5	87b	91736	46	56	4	8	10,24,16,523	15:11,8:8
4	5	87b	91865	46	56	4	8	24,16,523,11	15:14,8:8
4	5	c78	92993	42	46	3	0	25,522,26	14:14,4:4
4	5	c78	93050	42	46	3	0	26,25,522	14:14,4:4
4	5	c78	92990	42	48	3	0	25,522,19	14:10,8:8
4	5	c78	93157	42	48	3	1	25,522,26	14:14,4:4
4	5	c78	93203	42	48	3	1	26,25,522	14:14,4:4
4	5	c78	93288	42	48	3	4	25,522,19	14:14,8:8
4	5	c78	93391	42	48	4	0	11,8,538,17	14:14,2:2
4	5	c78	93443	42	48	4	0	11,24,538,17	14:14,2:2
4	5	f80	94292	48	52	0	0		15:7,12:8
4	5	f80	94310	48	52	1	0	19	15:15,12:8
4	5	f80	94313	48	52	1	0	26	15:7,12:12
4	5	f80	94295	48	54	0	4		15:3,12:12
4	5	f80	94298	48	54	0	8		15:15,12:0
4	5	f80	94311	48	54	1	0	24	15:7,12:8
4	5	f80	94312	48	54	1	0	25	15:7,12:8
4	5	f80	94342	48	54	1	4	19	15:11,12:12
4	5	211b	94670	42	52	4	0	1,17,592,11	6:0,9:9
4	5	211b	94767	42	52	4	0	25,1,10,600	10:0,5:5
4	5	211b	94805	42	52	4	0	25,1,600,10	10:0,5:5
4	5	211b	94952	42	52	4	2	1,10,19,537	14:6,2:2
4	5	211b	95000	42	52	4	2	1,11,19,537	14:6,2:2
4	5	211b	95052	42	52	4	2	1,17,592,11	6:2,9:9
4	5	211b	95176	42	52	4	2	11,16,537,3	14:6,2:2
4	5	211b	95183	42	52	4	2	11,16,537,24	7:6,2:2
4	5	4000	96282	28	30	0	0		15:14
4	5	4000	96283	28	30	0	1		15:15
4	5	4000	96293	28	30	1	0	8	15:15
4	5	4000	96296	28	30	1	0	16	15:15
4	5	4000	96299	28	30	1	0	24	15:15
4	5	4000	96290	28	32	1	0	1	15:14
4	5	4000	96291	28	32	1	0	2	15:14
4	5	4000	96292	28	32	1	0	3	15:14
4	5	4084	96644	48	54	2	1	26,16	15:15,3:3
4	5	4084	96687	48	54	2	4	26,2	15:15,6:6
4	5	4084	96765	48	54	3	0	8,24,2	15:15,6:6
4	5	4084	96796	48	54	3	0	8,26,16	15:15,3:3
4	5	4084	96863	48	54	3	0	10,24,16	15:15,3:3
4	5	4084	96884	48	54	3	0	10,26,2	15:15,6:6
4	5	4084	96973	48	54	3	0	26,2,10	15:15,6:6
4	5	4084	97001	48	54	3	0	26,8,16	15:15,3:3
4	5	4d27	97937	20	26	4	0	592,17,11,538	4:0
4	5	4d27	97984	20	26	4	0	592,19,11,538	4:0
4	5	4d27	98055	20	26	4	0	600,17,11,538	4:0
4	5	4d27	98102	20	26	4	0	600,19,11,538	4:0
4	5	4d27	98173	20	26	4	0	664,17,11,538	4:0
4	5	4d27	98220	20	26	4	0	664,19,11,538	4:0
4	5	4d27	98339	20	26	4	4	592,17,11,538	4:4
4	5	4d27	98386	20	26	4	4	592,19,11,538	4:4
