n	k	truth	candidate	T	N	depth	polarity	gates	cubes
5	1	c56b4a5a	112751	26	65	16	9	34,537,34,19,24,611,8,3,34,20,24,12,19,17,16,19	15:6,2:2,0:0,8:8,21:20
5	1	c56b4a5a	66555	27	51	12	28	10,540,33,28,25,3,12,28,3,522,11,547	11:11,14:14,4:4,24:24
5	1	c56b4a5a	175529	27	52	10	6	736,4,11,25,33,34,24,11,1,532	10:10,2:2,0:0,4:4,21:1,26:8,16:0
5	1	c56b4a5a	177789	27	64	14	29	1,26,17,25,12,19,28,26,3,17,10,737,595,11	11:10,1:1,0:0,4:4,25:17,18:18,16:16
5	1	c56b4a5a	205561	28	49	10	24	1,12,19,538,16,3,529,595,19,11	12:12,9:9,0:0,2:2,26:18,17:17,16:16
5	1	e07fe000	253287	27	47	8	6	20,33,28,738,17,20,3,2	31:27,26:26,16:16
5	1	e07fe000	47959	27	53	8	19	34,8,668,12,19,34,12,26	31:9,21:1,16:0
5	1	e07fe000	76210	29	37	3	8	25,24,20	7:7,4:4,31:31,24:24
5	1	e07fe000	26325	29	45	6	3	2,32,16,10,540,595	31:28,28:28,16:16
5	1	e07fe000	29635	29	45	4	24	24,20,25,8	7:6,4:4,31:14,24:8
5	1	e07fe000	95332	29	45	5	16	25,20,16,24,35	7:6,4:4,31:14,24:8
5	1	e07fe000	213778	29	45	3	11	1,20,24	7:6,4:4,31:30,24:24
5	1	e07fe000	170786	29	46	3	28	25,20,24	7:3,0:0,4:4,31:11,24:8
5	1	ff800000	0	20	22	0	0		31:23,24:24
5	1	ff800000	16	20	24	0	16		31:7,24:8
5	1	ff800000	240	20	24	1	0	28	24:8,31:23
5	1	ff800000	5584	20	24	1	0	28	24:8,31:23
5	1	ff800000	10112	20	24	1	0	24	31:23,24:24
5	1	ff800000	12512	20	24	1	0	24	31:23,24:24
5	1	ff800000	15472	20	24	1	0	28	24:8,31:23
5	1	ff800000	16464	20	24	1	0	24	31:23,24:24
5	2	44000000	0	16	18	0	0		27:26
5	2	44000000	1	16	18	0	1		27:27
5	2	44000000	464	16	18	1	0	8	27:27
5	2	44000000	6144	16	18	1	0	32	27:27
5	2	44000000	7568	16	18	1	0	32	27:27
5	2	44000000	9152	16	18	1	0	8	27:27
5	2	44000000	9744	16	18	1	0	32	27:27
5	2	44000000	10112	16	18	1	0	24	27:27
5	4	b4d22911	109556	76	92	5	2	2,8,33,26,25	3:2,4:4,31:15,28:4
5	4	b4d22911	202132	76	92	5	0	2,1,24,32,19	3:0,8:8,31:11,28:12
5	4	b4d22911	194007	76	100	8	22	19,604,19,737,3,8,4,35	12:8,2:2,31:5,18:2
5	4	b4d22911	107076	76	104	5	14	2,26,1,24,32	3:2,4:0,31:1,28:8
5	4	b4d22911	160904	76	104	9	22	1,12,24,24,16,34,24,12,2	6:6,1:1,31:29,25:17
5	4	b4d22911	252707	76	104	4	29	1,24,2,32	3:1,4:0,31:18,28:24
5	4	b4d22911	241064	76	106	9	26	25,1,8,4,25,2,10,32,24	13:12,4:4,31:21,18:18
5	4	b4d22911	114716	76	108	13	2	1,19,1,11,16,12,10,26,19,33,20,3,2	7:7,4:4,31:14,24:0
5	10	a48	105074	46	54	3	4	2,8,537	22:2
5	10	a48	204341	46	58	6	8	25,2,26,8,537,26	22:6
5	10	a48	194647	46	68	8	25	4,1,16,20,602,33,10,11	21:4
5	10	a48	204859	46	74	12	2	10,17,32,25,25,28,17,1,608,1,28,2	22:0
5	10	a48	33523	48	56	4	2	16,602,25,665	19:1
5	10	a48	155750	48	60	7	2	546,2,1,26,19,28,592	25:25
5	10	a48	155605	48	62	6	18	673,33,1,11,16,602	21:17
5	10	a48	86393	48	70	10	28	17,2,600,10,11,3,596,17,26,16	26:26
5	10	1480	112882	96	104	3	0	17,1,3	31:11,26:10
5	10	1480	173443	96	104	4	0	2,3,17,33	31:15,26:10
5	10	1480	183682	96	104	3	0	3,8,2	31:13,28:12
5	10	1480	46500	96	106	5	0	3,1,12,10,12	31:15,28:12
5	10	1480	91379	96	106	4	4	3,28,17,1	31:31,26:26
5	10	1480	150610	96	106	3	16	10,2,3	31:29,28:28
5	10	1480	245890	96	106	3	4	10,26,3	31:13,28:12
5	10	1480	7682	96	108	3	22	25,10,3	31:31,28:28
5	11	b6c	102739	104	120	4	23	602,11,531,16	31:26,24:24
5	11	b6c	214423	104	122	8	24	602,529,25,24,10,17,11,17	31:27,18:18
5	11	b6c	145590	104	132	7	15	602,531,24,12,25,35,10	10:0,31:4
5	11	b6c	88870	106	122	7	15	595,3,673,32,1,602,3	31:15,20:4
5	11	b6c	164183	106	126	8	9	602,17,529,25,10,596,33,32	6:4,31:5
5	11	b6c	228890	106	130	11	8	522,25,3,600,529,19,19,2,32,4,4	31:2,18:2
5	11	b6c	257337	106	130	10	28	602,531,11,25,600,1,4,33,34,4	31:23,24:16
5	11	b6c	110507	106	132	12	10	672,602,529,25,35,34,10,26,25,24,35,11	31:7,24:0
5	11	1ec8	209797	104	120	6	6	1,522,664,8,35,25	31:5,17:1
5	11	1ec8	229845	106	120	6	29	32,522,2,32,665,545	31:31,18:18
5	11	1ec8	193193	106	132	10	15	522,16,33,34,675,32,537,16,19,24	31:13,18:0
5	11	1ec8	180635	106	136	12	17	24,529,35,33,17,20,34,24,524,736,25,8	5:1,31:17
5	11	1ec8	34399	106	140	16	12	19,24,1,11,595,33,10,26,665,11,10,522,3,16,1,33	31:10,18:2
5	11	1ec8	57323	106	140	12	26	1,33,522,10,10,664,4,531,33,2,26,32	3:0,31:24
5	11	1ec8	52550	108	126	7	2	2,522,28,664,665,604,32	31:0,18:0
5	11	1ec8	213302	108	128	7	27	16,2,673,665,592,537,32	31:25,18:16
5	12	20802001	122665	54	80	10	9	20,2,1,24,4,8,11,32,608,1	14:8
5	12	20802001	190921	56	82	10	23	16,1,10,600,737,20,19,12,25,34	13:5
5	12	20802001	50974	56	88	15	11	10,11,12,19,32,35,12,25,28,16,3,668,34,529,33	26:10
5	12	20802001	121215	56	92	16	17	1,8,16,610,26,20,24,3,10,35,20,25,11,8,522,34	7:1
5	12	20802001	184713	58	78	10	0	738,17,2,16,28,602,26,737,35,32	7:0
5	12	20802001	81209	58	80	10	15	8,34,2,546,737,3,17,26,12,538	28:12
5	12	20802001	8797	58	86	14	11	17,24,19,610,26,3,610,17,34,672,16,11,16,4	11:11
5	12	20802001	225915	58	86	12	29	28,665,26,1,16,3,34,546,20,32,600,24	14:12
6	0	ffecfec8ec80c800	157048	18	51	9	62	40,43,32,12,34,5,28,8,10	8:8,9:9,0:0,2:2,40:40,61:60,52:52
6	0	ffecfec8ec80c800	172236	18	53	13	1	20,41,5,16,32,42,26,21,13,4,5,10,5	6:6,8:8,4:4,16:16,18:18,55:1,49:1
6	0	ffecfec8ec80c800	7480	19	51	9	30	10,10,2,24,29,3,25,13,35	8:8,1:1,3:3,16:16,47:14,44:12,33:1,32:0,34:2
6	0	ffecfec8ec80c800	115736	19	51	9	27	25,32,41,29,17,19,34,2,2	7:7,3:3,4:4,2:2,16:0,47:11,34:2,32:0,40:8
6	0	ffecfec8ec80c800	556	19	53	13	10	37,2,41,35,4,1,21,29,33,11,16,35,16	1:1,8:8,6:6,28:12,24:8,34:2,62:10
6	0	ffecfec8ec80c800	4172	19	56	13	41	43,11,40,20,19,21,28,40,29,29,5,17,5	10:10,2:2,8:8,4:4,25:9,40:40,34:34,59:41
6	0	ffecfec8ec80c800	86316	19	57	13	12	11,3,2,29,35,1,41,42,32,3,42,12,3	8:8,3:3,2:2,10:10,16:16,47:12,37:5,32:0,36:4
6	0	ffecfec8ec80c800	121260	19	57	13	13	34,32,37,21,44,1,3,21,2,20,41,25,35	7:7,1:1,5:5,2:2,10:10,16:0,47:13,32:0,40:8
6	1	4c800004848	180498	12	22	3	21	531,746,2	22:18
6	1	4c800004848	40613	14	30	6	57	10,12,2,531,746,619	22:2
6	1	4c800004848	10401	20	24	2	24	531,744	22:22,19:19
6	1	4c800004848	140130	20	32	3	6	531,12,746	22:16,19:17
6	1	4c800004848	134098	20	34	3	50	531,8,746	22:16,19:17
6	1	4c800004848	63265	20	36	2	62	531,746	22:16,19:17
6	1	4c800004848	23185	22	32	2	12	531,2	22:2,58:34
6	1	4c800004848	94385	22	32	2	25	531,2	22:22,58:50
6	1	cc000004848	227891	10	30	4	55	3,744,11,16	19:16
6	1	cc000004848	84454	12	26	7	48	24,608,12,37,19,555,13	26:10
6	1	cc000004848	96822	12	28	7	37	680,24,554,21,2,19,35	26:10
6	1	cc000004848	6595	12	32	4	63	554,37,744,16	19:16
6	1	cc000004848	198907	12	40	12	38	35,3,746,2,34,17,17,5,13,43,741,17	22:2
6	1	cc000004848	66134	14	24	7	32	808,546,2,24,28,28,554	22:6
6	1	cc000004848	104374	14	26	7	1	611,3,746,8,2,808,21	22:2
6	1	cc000004848	104855	14	30	8	34	602,683,44,3,746,8,19,44	26:8
6	1	8c800000cc00	59632	24	26	1	0	24	26:10,55:39
6	1	8c800000cc00	92464	24	26	1	0	24	26:10,55:39
6	1	8c800000cc00	112880	24	26	1	0	24	26:10,55:39
6	1	8c800000cc00	163296	24	26	1	0	24	26:10,55:39
6	1	8c800000cc00	189488	24	26	1	0	24	26:10,55:39
6	1	8c800000cc00	193648	24	26	1	0	24	26:10,55:39
6	1	8c800000cc00	235104	24	26	1	0	24	26:10,55:39
6	1	8c800000cc00	244256	24	26	1	0	24	26:10,55:39
6	1	691ec800001480	76623	54	88	16	33	42,24,19,35,17,525,33,11,10,8,529,33,21,42,665,29	29:12,37:37,55:38,58:42
6	1	691ec800001480	96675	60	86	4	6	16,13,1,5	23:0,26:8,42:34,59:34,61:45
6	1	691ec800001480	57990	60	88	7	5	8,17,547,738,42,19,25	31:12,23:3,44:32,37:33,54:36
6	1	691ec800001480	47276	61	103	13	52	8,8,16,10,35,33,3,11,13,42,1,5,42	10:10,2:2,23:22,58:2,61:17,55:21
6	1	691ec800001480	187030	62	86	7	10	42,16,8,32,538,17,42	31:11,19:3,41:40,51:33,54:36,48:32
6	1	691ec800001480	187823	62	108	16	41	28,44,21,738,24,33,41,2,672,43,28,19,533,28,19,37	23:0,47:15,35:0,58:0,49:1
6	1	691ec800001480	5188	64	84	5	0	2,17,24,8,35	31:6,19:2,61:45,54:36,58:56
6	1	691ec800001480	207379	64	90	4	56	16,26,1,13	23:22,27:19,42:8,59:24,61:21
6	1	80c0e0f0f8fcfe	184822	22	46	7	3	12,35,3,42,35,537,19	13:8,22:16,36:4
6	1	80c0e0f0f8fcfe	15026	24	32	3	0	12,21,35	57:1,50:18,36:36
6	1	80c0e0f0f8fcfe	95777	24	32	2	16	12,21	50:2,57:17,36:36
6	1	80c0e0f0f8fcfe	2753	24	34	2	16	21,33	43:1,50:18,36:36
6	1	80c0e0f0f8fcfe	47633	24	34	2	9	21,12	57:8,50:18,36:36
6	1	80c0e0f0f8fcfe	181249	24	34	2	40	33,21	36:4,43:41,50:34
6	1	80c0e0f0f8fcfe	76241	24	36	2	33	12,21	36:4,57:32,50:50
6	1	80c0e0f0f8fcfe	86385	24	36	2	0	33,42	15:1,22:2,36:4
6	1	38fe7f06fbe1f00	167045	65	85	6	3	33,28,737,29,17,611	14:8,25:24,28:28,16:16,45:44,42:42,36:36,57:57
6	1	38fe7f06fbe1f00	197771	67	118	12	57	19,35,29,16,25,19,44,24,41,5,33,5	11:1,4:4,0:0,8:8,31:1,28:0,16:0,44:8,61:29,50:16
6	1	38fe7f06fbe1f00	76088	69	106	9	7	11,37,44,26,13,19,20,44,13	0:0,8:8,29:12,26:0,22:6,38:36,40:40,59:56,53:53
6	1	38fe7f06fbe1f00	166508	70	123	13	53	40,29,8,11,1,44,24,28,20,12,4,35,33	4:4,0:0,8:8,25:1,22:6,47:1,37:4,42:2,57:16,50:16
6	1	38fe7f06fbe1f00	224306	72	101	3	22	19,29,35	15:2,4:4,0:0,8:8,29:1,24:8,16:0,47:13,36:4,32:0,57:8,50:0
6	1	38fe7f06fbe1f00	108467	73	106	4	29	21,29,35,26	15:5,0:0,8:8,29:4,20:4,47:2,40:8,36:4,53:1,50:2
6	1	38fe7f06fbe1f00	122391	73	107	8	41	37,537,17,738,35,26,12,29	4:4,29:17,22:16,39:36,34:34,40:40,36:36,61:44,50:32
6	1	38fe7f06fbe1f00	91960	74	121	9	47	4,29,32,19,32,28,32,12,4	13:5,0:0,1:1,23:1,28:8,43:33,36:36,32:32,55:36,57:40
6	1	c06060c0c0c0606	110737	14	26	2	53	43,748	6:6,21:20
6	1	c06060c0c0c0606	206161	14	26	2	53	3,748	6:6,21:20
6	1	c06060c0c0c0606	245873	14	26	2	29	43,748	6:6,21:20
6	1	c06060c0c0c0606	99314	14	28	3	53	43,748,35	6:6,21:20
6	1	c06060c0c0c0606	186385	15	25	2	30	3,748	6:6,4:4,21:21
6	1	c06060c0c0c0606	18531	15	27	4	1	16,748,11,37	6:6,2:2,37:0
6	1	c06060c0c0c0606	139299	15	27	4	14	19,748,37,1	6:6,4:4,37:37
6	1	c06060c0c0c0606	23521	15	29	2	55	43,748	6:6,4:4,21:20
6	1	2020000023130000	109071	12	50	16	37	32,744,3,29,12,26,35,35,8,24,21,669,42,13,34,43	26:16
6	1	2020000023130000	253419	18	40	12	54	744,3,28,16,12,600,600,669,28,13,26,546	50:34
6	1	2020000023130000	80757	20	32	6	0	29,10,744,533,24,13	26:24,50:16
6	1	2020000023130000	80769	22	28	2	18	24,744	23:7,50:2
6	1	2020000023130000	249521	22	30	2	42	37,744	23:23,50:18
6	1	2020000023130000	32961	22	32	2	14	37,744	23:19,50:50
6	1	2020000023130000	158050	22	32	3	50	744,10,3	30:14,50:34
6	1	2020000023130000	2561	22	34	2	39	744,3	30:26,50:50
6	1	3a94b5a5c56b4a5a	79828	30	54	5	33	19,25,34,16,33	15:4,1:1,22:18,25:17,32:32
6	1	3a94b5a5c56b4a5a	37885	30	68	14	29	16,11,10,668,523,2,29,24,19,32,5,1,2,32	15:5,22:4,17:1,16:0,32:32
6	1	3a94b5a5c56b4a5a	119458	31	41	3	33	34,668,537	4:4,1:1,23:20,28:28,18:18,32:32
6	1	3a94b5a5c56b4a5a	77906	31	47	3	11	19,33,34	15:15,4:4,1:1,25:24,22:18,32:0
6	1	3a94b5a5c56b4a5a	3941	31	51	6	22	28,737,547,8,28,13	13:9,4:4,1:1,27:2,24:8,32:0
6	1	3a94b5a5c56b4a5a	144025	31	51	10	2	34,29,2,21,12,25,17,546,675,20	11:11,6:6,8:8,28:8,18:2,16:0,32:32
6	1	3a94b5a5c56b4a5a	117428	31	53	5	30	13,13,33,19,34	15:10,4:4,1:1,22:6,25:9,32:0
6	1	3a94b5a5c56b4a5a	235570	31	55	3	49	19,33,34	15:5,4:4,1:1,22:0,25:0,32:32
6	1	80a0a0a080000000	33760	24	26	1	0	41	31:31,37:37
6	1	80a0a0a080000000	72640	24	26	1	0	41	31:31,37:37
6	1	80a0a0a080000000	133888	24	26	1	0	41	31:31,37:37
6	1	80a0a0a080000000	160416	24	26	1	0	41	31:31,37:37
6	1	80a0a0a080000000	177376	24	26	1	0	41	31:31,37:37
6	1	80a0a0a080000000	199312	24	26	1	0	41	31:31,37:37
6	1	80a0a0a080000000	249936	24	26	1	0	41	31:31,37:37
6	1	80a0a0a080000000	12608	24	28	1	32	41	31:31,37:5
6	1	93ce070f6c31f8f0	24882	25	33	3	16	35,26,529	15:13,8:8,2:2,20:20,18:18,32:32
6	1	93ce070f6c31f8f0	187298	25	39	3	28	35,19,537	15:5,4:4,18:2,24:8,16:0,32:0
6	1	93ce070f6c31f8f0	254052	25	43	5	33	19,42,35,21,3	4:4,25:25,18:18,43:34
6	1	93ce070f6c31f8f0	40706	25	45	3	45	21,35,19	15:6,25:17,18:18,32:0
6	1	93ce070f6c31f8f0	72292	25	45	5	19	34,19,21,26,34	15:12,25:9,18:2,32:32
6	1	93ce070f6c31f8f0	102386	25	45	3	56	19,21,35	15:3,25:0,18:2,32:0
6	1	93ce070f6c31f8f0	131220	25	47	5	38	19,37,21,35,2	15:9,25:24,18:18,32:0
6	1	93ce070f6c31f8f0	143189	25	47	6	13	33,1,26,529,35,34	15:2,8:8,4:4,20:20,18:18,32:32
6	1	c0c0cc008448cc00	225329	17	27	2	45	547,746	10:10,2:2,22:18
6	1	c0c0cc008448cc00	96822	17	33	7	37	680,24,554,21,2,19,35	6:6,2:2,26:10
6	1	c0c0cc008448cc00	76359	17	37	8	57	40,538,40,37,29,554,24,8	10:10,2:2,22:6
6	1	c0c0cc008448cc00	234226	18	30	3	21	2,24,675	10:10,51:34
6	1	c0c0cc008448cc00	92073	18	40	10	21	2,37,16,16,37,24,554,808,736,20	10:10,22:18
6	1	c0c0cc008448cc00	67895	18	44	8	54	33,24,40,554,35,2,13,40	22:2,26:24
6	1	c0c0cc008448cc00	209954	19	29	3	25	16,547,26	10:10,2:2,54:38
6	1	c0c0cc008448cc00	153905	20	22	2	16	746,675	10:10,51:3
6	1	df16c1361a7d8b6c	237609	78	116	10	24	2,40,8,19,25,33,4,5,33,33	6:6,12:12,8:8,31:6,19:2,20:4,47:13,44:12,32:0,59:0
6	1	df16c1361a7d8b6c	182559	78	130	16	13	12,2,35,8,611,43,33,13,29,17,20,11,13,29,29,736	7:4,8:8,26:8,16:0,47:0,46:6,35:3,36:4,59:19
6	1	df16c1361a7d8b6c	15240	80	125	9	46	5,37,10,8,33,13,2,19,41	15:10,6:6,0:0,1:1,8:8,2:2,20:20,16:16,47:40,59:49,62:54,50:48
6	1	df16c1361a7d8b6c	79226	81	111	11	34	5,11,13,24,748,736,34,33,610,19,672	3:3,8:8,27:8,29:5,19:3,40:40,33:33,61:48,54:54
6	1	df16c1361a7d8b6c	216857	81	112	10	39	672,10,37,608,11,545,532,680,13,25	15:10,1:1,0:0,8:8,23:22,17:17,44:36,37:37,34:34,32:32,57:49,50:48
6	1	df16c1361a7d8b6c	197709	83	130	14	59	5,16,13,3,4,20,43,665,34,8,600,40,524,24	13:1,10:10,1:1,0:0,2:2,8:8,4:4,27:18,24:24,37:33,32:32,62:52,57:57,50:50
6	1	df16c1361a7d8b6c	229053	83	134	14	57	29,597,556,1,16,20,5,28,8,34,555,4,26,25	15:12,3:3,10:10,0:0,1:1,28:20,44:32,34:34,55:33,57:32,50:32
6	1	df16c1361a7d8b6c	186060	83	135	13	29	21,24,10,12,19,11,44,43,26,20,8,4,19	13:4,2:2,8:8,4:4,30:12,19:0,39:39,42:40,41:33,61:57,52:48
6	1	ffecfec8ec80c800	16532	33	57	5	52	25,32,20,42,29	8:8,23:18,34:2,55:20
6	1	ffecfec8ec80c800	260984	33	64	9	51	11,24,5,8,44,24,12,40,10	9:9,0:0,2:2,53:36,61:57
6	1	ffecfec8ec80c800	35944	33	65	9	38	35,32,28,21,13,37,42,17,20	4:4,18:2,59:32,57:56
6	1	ffecfec8ec80c800	2376	33	70	9	55	32,26,3,41,24,13,28,5,3	0:0,1:1,30:0,34:2,62:22
6	1	ffecfec8ec80c800	83916	33	73	13	34	8,1,35,3,35,26,2,12,40,24,25,43,8	3:3,31:0,29:5,32:0
6	1	ffecfec8ec80c800	212444	33	73	13	55	26,20,40,29,2,4,25,43,42,28,13,44,4	8:8,23:4,34:2,55:23
6	1	ffecfec8ec80c800	18476	33	74	13	47	12,19,13,35,16,10,16,26,44,19,34,44,32	0:0,2:2,29:17,36:4,61:13
6	1	ffecfec8ec80c800	210855	34	56	8	0	11,41,29,25,37,672,20,26	10:10,4:4,2:2,16:0,32:0,59:0,49:0
6	2	ffecfec8ec80c800	16532	48	72	5	52	25,32,20,42,29	8:8,23:18,34:2,55:20
6	2	ffecfec8ec80c800	35944	48	80	9	38	35,32,28,21,13,37,42,17,20	4:4,18:2,59:32,57:56
6	2	ffecfec8ec80c800	83916	48	88	13	34	8,1,35,3,35,26,2,12,40,24,25,43,8	3:3,31:0,29:5,32:0
6	2	ffecfec8ec80c800	212444	48	88	13	55	26,20,40,29,2,4,25,43,42,28,13,44,4	8:8,23:4,34:2,55:23
6	2	ffecfec8ec80c800	260984	49	79	9	51	11,24,5,8,44,24,12,40,10	9:9,2:2,0:0,53:36,61:57
6	2	ffecfec8ec80c800	2376	49	85	9	55	32,26,3,41,24,13,28,5,3	1:1,0:0,30:0,34:2,62:22
6	2	ffecfec8ec80c800	18476	49	89	13	47	12,19,13,35,16,10,16,26,44,19,34,44,32	2:2,0:0,29:17,36:4,61:13
6	2	ffecfec8ec80c800	150053	50	72	6	25	20,11,736,42,41,40	10:10,31:27,29:20,32:32
